phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target,label
8735497.0,https://q-r.to/bfLMfW,http://www.phishtank.com/phish_detail.php?phish_id=8735497,2024-08-28T21:55:24+00:00,yes,2024-08-28T22:03:53+00:00,yes,Other,1
,https://aztecaveracruz.com/,,,,,,,0
8728694.0,https://q-r.to/bfKP9B,http://www.phishtank.com/phish_detail.php?phish_id=8728694,2024-08-23T12:29:58+00:00,yes,2024-08-23T12:33:34+00:00,yes,Other,1
,https://alfaip.info/,,,,,,,0
,https://alihttps.top/,,,,,,,0
8754967.0,https://qrco.de/bfNn7C?zG=,http://www.phishtank.com/phish_detail.php?phish_id=8754967,2024-09-12T03:42:51+00:00,yes,2024-09-12T04:03:55+00:00,yes,Other,1
9293276.0,https://epicwow.com/,http://www.phishtank.com/phish_detail.php?phish_id=9293276,2025-12-17T21:03:21+00:00,yes,2025-12-17T21:32:10+00:00,yes,Other,1
8741193.0,https://l.ead.me/bfMFC7,http://www.phishtank.com/phish_detail.php?phish_id=8741193,2024-09-03T08:56:47+00:00,yes,2024-09-03T09:04:12+00:00,yes,Other,1
8959451.0,https://we-isy.pages.dev/%22https:/6.at.atwola.com/adlink%7C5113.1%7C5043043%7C0%7C5112%7CAdId=11146745;BnId=1;guid=9slkin1gpn6fu&amp;amp;b=4&amp;amp;d=dsEdG7FtYFGGYz9oEjMo&amp;amp;s=4f&amp;amp;i=em3Lgw_lUX_mVsy6EwTm;itime=739915162;kvsecure-darla=4-10-0%7Cysd%7C2;kvsecure=true;kvmn=y963896142;kvy-bucket=mbr-push-untrusted-ar%2Cmbr-fido-1fa-login%2Cmbr-rcscore-thresh,http://www.phishtank.com/phish_detail.php?phish_id=8959451,2025-02-01T16:15:48+00:00,yes,2025-02-01T16:23:17+00:00,yes,Other,1
8598369.0,https://marv-iceberg.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8598369,2024-06-03T10:39:28+00:00,yes,2024-06-03T10:53:11+00:00,yes,Other,1
,http://sarkariresult.com.cm/,,,,,,,0
,https://flightnews24.de/products,,,,,,,0
,https://littleleisure.com.au/,,,,,,,0
8314840.0,https://new.express.adobe.com/webpage/9dSxa1n7Ji5LA?emai=130,http://www.phishtank.com/phish_detail.php?phish_id=8314840,2023-09-28T21:01:01+00:00,yes,2023-09-28T23:12:55+00:00,yes,Other,1
9303533.0,https://privation.pickzyzo.shop/arubas/007xenstry/Serviziorinno.php,http://www.phishtank.com/phish_detail.php?phish_id=9303533,2026-01-02T23:21:23+00:00,yes,2026-01-02T23:32:33+00:00,yes,Other,1
,http://vavada-arfi.top/search?q=test,,,,,,,0
8163522.0,https://cancelkly-northstar-user.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8163522,2023-06-03T00:17:20+00:00,yes,2023-06-03T00:22:35+00:00,yes,Other,1
9275680.0,https://telkomactive.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9275680,2025-11-24T09:50:06+00:00,yes,2025-11-24T10:02:51+00:00,yes,Other,1
,https://netregator.hu/profile,,,,,,,0
9261523.0,https://different-times-907517.framer.app/,http://www.phishtank.com/phish_detail.php?phish_id=9261523,2025-11-07T16:29:00+00:00,yes,2025-11-07T16:32:40+00:00,yes,British Telecom,1
8720219.0,https://qrco.de/bfJjYz,http://www.phishtank.com/phish_detail.php?phish_id=8720219,2024-08-18T19:03:43+00:00,yes,2024-08-18T19:23:28+00:00,yes,Other,1
,http://iwiki.icu/,,,,,,,0
8837383.0,https://qrco.de/bfXYRg,http://www.phishtank.com/phish_detail.php?phish_id=8837383,2024-11-06T20:01:42+00:00,yes,2024-11-06T20:11:43+00:00,yes,Other,1
9232831.0,https://2fj9ad.share-eu1.hsforms.com/2Lbfqs3KVQKWoPkKr85_AwA,http://www.phishtank.com/phish_detail.php?phish_id=9232831,2025-10-07T09:37:26+00:00,yes,2025-10-07T09:42:15+00:00,yes,Other,1
,https://iggvsnv.cn/home,,,,,,,0
9052916.0,https://mail.notifyvisitors.com/tracker/email_tracker/handler/click/52273/13866?cd=aktPMUFtRXRLeXhOT3pUYzZJeEw1Y2ptMzBDSDJkYm1IWEdmNk5GVEFvVlRyN1FMVjdQUFEyWmpkUURtQndBMnJ2Nk1iOWtYSEJQY0UzY1NodklLd05WQ2RtaG9SSHJrL0FGZk40Y0FNdlNwczAxdFp6WXI5b3h4WVZPOW12Rko0UDhwS1dPb3A0T3pCTXdxU210Y3dvWDIwaTFZZ2ZBeEUxRDFYQnVINmR2blI0TExHM2wrcEtIYTJqL3lWWXBKOVhQTHo3ZHVlLzZxTGdvZXhPc1owVU9kU3FjTkNLT2hMdDJrNHN4MWc2YjFyUnlSaTJSbExuRWxXTmVpeUhGZ3ZkRHFyOHQyMlNMWDZsTEExYkMzSW5heFRkZWt2amtXS21QK2ZENEVHSU9MckczL2lRa3FCTExwNTh3ckpUdW1JNHd1VGZteVJBNFVEUXVEaXJ1cEhhdFNaeDhMeEk1R2JQa0xUS0x5VW96OTZwdUdhTGQ2ZmpHMEp3ZXpkdGxHSEVRWmF2Qnk5Nkhvd3lPbC9yWTJjdnlmZUNtY1hKa3F6NVNYSlB5amExZGh1S1R5NUpGdXcwbHQxK2ZWc3cvaUZLVTR5TlZYRlFOV3FtZkIrTDQ1bUpUdGFBaUduMVVzOEdrbmJnOUVvSUVkKzN5UHpxQlVwa29aNkZCQ2dpTEY%3D,http://www.phishtank.com/phish_detail.php?phish_id=9052916,2025-04-08T18:04:14+00:00,yes,2025-04-08T19:12:30+00:00,yes,Internal Revenue Service,1
8698075.0,https://bit.ly/4dvKZ25,http://www.phishtank.com/phish_detail.php?phish_id=8698075,2024-08-06T17:34:10+00:00,yes,2024-08-06T18:03:34+00:00,yes,Other,1
8863940.0,https://l.ead.me/bfa8wQ,http://www.phishtank.com/phish_detail.php?phish_id=8863940,2024-11-21T20:22:57+00:00,yes,2024-11-21T20:33:05+00:00,yes,Other,1
,https://gemini.media/search?q=test,,,,,,,0
8680866.0,https://l.ead.me/bfG5bF,http://www.phishtank.com/phish_detail.php?phish_id=8680866,2024-07-27T00:59:47+00:00,yes,2024-07-27T01:23:00+00:00,yes,Other,1
8444799.0,https://justplainbrian.com/ja/YYVETr/cnBpZXJjZUByaHJpbnRlcm5hdGlvbmFsLmNvbQ=3D=3D,http://www.phishtank.com/phish_detail.php?phish_id=8444799,2024-02-07T14:57:49+00:00,yes,2024-02-07T15:04:31+00:00,yes,Microsoft,1
,https://sycitv.com/,,,,,,,0
,http://trust2408.com/,,,,,,,0
,https://njbbmr.com.cn/profile,,,,,,,0
8239282.0,https://fkhibaiuc.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8239282,2023-07-26T19:30:08+00:00,yes,2023-07-26T21:33:06+00:00,yes,Other,1
,https://gravinoc.com/about,,,,,,,0
,https://q2.com/,,,,,,,0
8361240.0,https://flowcode.com/page/cxwxfdf,http://www.phishtank.com/phish_detail.php?phish_id=8361240,2023-11-12T10:54:56+00:00,yes,2023-11-12T11:04:50+00:00,yes,Other,1
9163118.0,https://pub-6972eb8f86a649c5a71197b13c003a1b.r2.dev/index.html,http://www.phishtank.com/phish_detail.php?phish_id=9163118,2025-07-23T13:46:44+00:00,yes,2025-07-23T14:12:00+00:00,yes,Other,1
9188797.0,https://us2.campaign-archive.com/?u=c1a1fac5fa179841c92484033&id=41c898efba,http://www.phishtank.com/phish_detail.php?phish_id=9188797,2025-08-19T17:57:00+00:00,yes,2025-08-19T18:02:52+00:00,yes,Other,1
,https://sharedobject.ch/,,,,,,,0
,http://1dgfdw.com/about,,,,,,,0
,http://ldolphin.org/login,,,,,,,0
,https://retrosupply.co/profile,,,,,,,0
9256089.0,https://us14.campaign-archive.com/?u=74637118cd69423cdce628087&id=40adcac820,http://www.phishtank.com/phish_detail.php?phish_id=9256089,2025-11-01T12:07:55+00:00,yes,2025-11-01T12:12:10+00:00,yes,Other,1
8293913.0,https://sites.google.com/view/currently660/update,http://www.phishtank.com/phish_detail.php?phish_id=8293913,2023-09-11T18:36:56+00:00,yes,2023-09-11T18:42:25+00:00,yes,Other,1
,http://clarizen.com/login,,,,,,,0
,https://revolution.com/,,,,,,,0
,https://kilobytes.in/,,,,,,,0
8755284.0,https://q-r.to/bfNwTr,http://www.phishtank.com/phish_detail.php?phish_id=8755284,2024-09-12T04:47:12+00:00,yes,2024-09-12T11:23:18+00:00,yes,Other,1
9217482.0,https://2fhb1j.share-eu1.hsforms.com/2flYXZERfQz-sFr5mgFgjVg,http://www.phishtank.com/phish_detail.php?phish_id=9217482,2025-09-21T08:46:12+00:00,yes,2025-09-21T09:03:02+00:00,yes,Other,1
9290153.0,https://vandoorsslaere.clients-smspickup.com/,http://www.phishtank.com/phish_detail.php?phish_id=9290153,2025-12-14T09:11:25+00:00,yes,2025-12-14T09:22:07+00:00,yes,Other,1
8709510.0,https://l.ead.me/bfImTf,http://www.phishtank.com/phish_detail.php?phish_id=8709510,2024-08-13T19:45:31+00:00,yes,2024-08-13T20:13:38+00:00,yes,Other,1
,https://tv2.dk/login,,,,,,,0
,http://porters.com.cn/profile,,,,,,,0
8723680.0,https://l.ead.me/bfJuIC,http://www.phishtank.com/phish_detail.php?phish_id=8723680,2024-08-20T22:17:01+00:00,yes,2024-08-20T23:23:29+00:00,yes,Other,1
9145787.0,https://pub-4ac7699807b740a8b55394316c77b197.r2.dev/index.html,http://www.phishtank.com/phish_detail.php?phish_id=9145787,2025-07-03T18:50:45+00:00,yes,2025-07-03T19:02:23+00:00,yes,Other,1
,https://myharmoney.eu/home,,,,,,,0
,https://newprivatemarkets.com/home,,,,,,,0
9145828.0,https://docs.google.com/presentation/d/e/2PACX-1vSOOj_TV5pYWD_sFOl_rk3ftOShV7R-DFMWm66CXla4rLLSGtc9qvCXGzkVaOQ_BztODjSsLWZl2uYS/pub?start=false&amp;amp;loop=false&amp;amp;delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=9145828,2025-07-03T18:55:42+00:00,yes,2025-07-03T19:02:23+00:00,yes,Other,1
8686674.0,http://service-terra.carlosamaral.workers.dev/?id=1524&amp;wsigin=?bradesco,http://www.phishtank.com/phish_detail.php?phish_id=8686674,2024-07-30T16:37:50+00:00,yes,2024-07-30T16:53:19+00:00,yes,Other,1
,https://musicfanclubs.org/profile,,,,,,,0
,https://grandseikoboutique.us/,,,,,,,0
,http://sp-spareparts.com/login,,,,,,,0
,http://przy.io/,,,,,,,0
,https://coview.com/login,,,,,,,0
,https://pocketnewsapp.com/,,,,,,,0
,http://globalticket.com/account,,,,,,,0
8698266.0,https://q-r.to/bfHqCV,http://www.phishtank.com/phish_detail.php?phish_id=8698266,2024-08-06T18:12:51+00:00,yes,2024-08-06T18:33:29+00:00,yes,Other,1
,https://elkmp.co.uk/,,,,,,,0
9047713.0,https://ctd-tn-gov-in.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9047713,2025-04-04T19:59:58+00:00,yes,2025-04-04T20:12:18+00:00,yes,Other,1
,http://firstcarrental.co.za/,,,,,,,0
8636376.0,https://sites.google.com/view/variante1/home,http://www.phishtank.com/phish_detail.php?phish_id=8636376,2024-07-01T11:10:30+00:00,yes,2024-07-01T11:13:38+00:00,yes,Other,1
8349278.0,https://pub-36f075228b5e4c7e8dc7b16a89adccce.r2.dev/B-owa-web-app.html,http://www.phishtank.com/phish_detail.php?phish_id=8349278,2023-10-31T00:58:20+00:00,yes,2023-10-31T01:13:47+00:00,yes,Other,1
,http://mbybykqu.cn/,,,,,,,0
8811357.0,https://bafybeidrtr4yj7egigybipenrutqxlyybods5mozgftkdzrsw6slbncs6e.ipfs.dweb.link/,http://www.phishtank.com/phish_detail.php?phish_id=8811357,2024-10-18T00:26:44+00:00,yes,2024-10-18T00:32:36+00:00,yes,Other,1
,https://emarkmonitor.com/about,,,,,,,0
,https://allegistest.com/products,,,,,,,0
,https://idantic.fr/search?q=test,,,,,,,0
,https://tubebdsm.com/profile,,,,,,,0
9258006.0,https://info405980.wixsite.com/my-site-1,http://www.phishtank.com/phish_detail.php?phish_id=9258006,2025-11-04T10:40:13+00:00,yes,2025-11-04T10:52:10+00:00,yes,Other,1
8217448.0,https://brwsuprimentos.com.br/,http://www.phishtank.com/phish_detail.php?phish_id=8217448,2023-07-09T05:16:23+00:00,yes,2023-07-09T05:43:39+00:00,yes,Other,1
,http://rcobchod.cz/search?q=test,,,,,,,0
,http://macintoshrepository.org/profile,,,,,,,0
9183486.0,https://bafkreibffjyduvy7m3v6x7bkfxgtyl6xrrx7zzfexamxhuhxmnic4g6llu.ipfs.dweb.link/,http://www.phishtank.com/phish_detail.php?phish_id=9183486,2025-08-14T10:10:38+00:00,yes,2025-08-14T10:21:53+00:00,yes,Other,1
8136125.0,https://upgrade044.wixsite.com/currentlyhome4,http://www.phishtank.com/phish_detail.php?phish_id=8136125,2023-05-02T16:59:54+00:00,yes,2023-05-02T17:04:11+00:00,yes,Other,1
,http://ayguey.us/,,,,,,,0
9303690.0,http://recovery-ledgersupport.com/,http://www.phishtank.com/phish_detail.php?phish_id=9303690,2026-01-03T16:10:14+00:00,yes,2026-01-03T18:32:22+00:00,yes,Other,1
,https://nicecnc.com/,,,,,,,0
9232174.0,https://docs.google.com/presentation/d/e/2PACX-1vR8ULFoakNug_eyddb8COYFi8ePJgnEHCNAXPwjukETjHPCNjfwh1U7i8SkSbIgUGQzxeQg1Pu7d6nE/pub,http://www.phishtank.com/phish_detail.php?phish_id=9232174,2025-10-06T18:44:56+00:00,yes,2025-10-06T18:52:13+00:00,yes,Other,1
8955831.0,https://larstore11.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8955831,2025-01-28T23:20:58+00:00,yes,2025-01-28T23:22:33+00:00,yes,Other,1
9210353.0,https://ronkerr09.wixsite.com/my-site-1,http://www.phishtank.com/phish_detail.php?phish_id=9210353,2025-09-13T11:01:20+00:00,yes,2025-09-13T11:12:43+00:00,yes,Other,1
,https://nic.shoes/,,,,,,,0
8631929.0,https://docs.google.com/presentation/d/e/2PACX-1vRxXodIHYJtDH0SLTnRwDLRgbjjC2gBO_Pe1KYun8BBjtnn7ceXRCKLO16loEGbwaLqu0qZcAjMGJfH/pub?start=false&amp;loop=false&amp;delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=8631929,2024-06-27T17:33:26+00:00,yes,2024-06-27T21:43:08+00:00,yes,Other,1
8528073.0,https://new.express.adobe.com/webpage/vTPDqbNXZYgQ1,http://www.phishtank.com/phish_detail.php?phish_id=8528073,2024-04-09T10:47:20+00:00,yes,2024-04-09T10:52:53+00:00,yes,Other,1
,https://autoaudience.com/,,,,,,,0
,http://hugodiseno.net/,,,,,,,0
,https://dict.org/,,,,,,,0
,http://thecure.com/,,,,,,,0
9205724.0,https://mailme247online.wixsite.com/my-site-1,http://www.phishtank.com/phish_detail.php?phish_id=9205724,2025-09-08T11:35:36+00:00,yes,2025-09-08T11:41:50+00:00,yes,Other,1
,https://llibertat.cat/home,,,,,,,0
,https://774pw1.cn/,,,,,,,0
,https://bilalcollectionstore.com/home,,,,,,,0
,http://mignews.com.ua/search?q=test,,,,,,,0
,http://tulustoyland.com/account,,,,,,,0
,https://brayauto4d.site/,,,,,,,0
,http://mediadecathlon.com/account,,,,,,,0
8500521.0,https://s.yam.com/nGUEY,http://www.phishtank.com/phish_detail.php?phish_id=8500521,2024-03-20T14:43:08+00:00,yes,2024-03-20T14:53:13+00:00,yes,Other,1
,https://milyin.com/,,,,,,,0
8446288.0,https://docs.google.com/presentation/d/e/2PACX-1vQ5H7AafWpHI4N8TvD2xJOjzcuHLX8ntuFrprR1ddENBjiI5W3ME9bNXkTX1ktcOQXo1NOXXLxxv66D/pub?start=false&loop=false&delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=8446288,2024-02-08T18:21:46+00:00,yes,2024-02-08T18:33:27+00:00,yes,Other,1
,http://richelieu.com/,,,,,,,0
,https://hometimefactory.com/products,,,,,,,0
,https://pokebet88.online/,,,,,,,0
7429911.0,https://orcube-bf0cf.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7429911,2022-01-30T08:37:16+00:00,yes,2022-01-30T08:41:45+00:00,yes,Other,1
7923005.0,https://review-log-in.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7923005,2022-11-05T01:36:07+00:00,yes,2022-11-05T01:42:39+00:00,yes,Other,1
,https://ttnetwork101.com/,,,,,,,0
9192753.0,https://lillsusan.mvt.so/,http://www.phishtank.com/phish_detail.php?phish_id=9192753,2025-08-24T12:19:51+00:00,yes,2025-08-24T12:32:13+00:00,yes,Other,1
9085909.0,https://docs.google.com/drawings/d/1fInzrXULWpRiwzoN4dYAQR411zIxJRc4mtOcGjBWJRk/edit,http://www.phishtank.com/phish_detail.php?phish_id=9085909,2025-05-03T17:54:47+00:00,yes,2025-05-03T18:03:00+00:00,yes,Other,1
9145859.0,https://wasiu.standard.us-east-1.oortstorages.com/verification,http://www.phishtank.com/phish_detail.php?phish_id=9145859,2025-07-03T18:58:09+00:00,yes,2025-07-03T19:11:39+00:00,yes,Other,1
,http://bosch.de/,,,,,,,0
,https://levelkitchen.com/about,,,,,,,0
,https://999football.net/,,,,,,,0
,http://scmqyc.cn/,,,,,,,0
8541546.0,https://pub-e3bfeaa6bcd34e0dadf2c3380a0824f3.r2.dev/jhgfdqwe.html,http://www.phishtank.com/phish_detail.php?phish_id=8541546,2024-04-18T04:34:09+00:00,yes,2024-04-18T04:42:46+00:00,yes,Other,1
9295975.0,https://l.ead.me/bgX2Kj,http://www.phishtank.com/phish_detail.php?phish_id=9295975,2025-12-21T02:19:17+00:00,yes,2025-12-21T02:32:38+00:00,yes,Other,1
8593761.0,https://reurl.cc/dnpNOk,http://www.phishtank.com/phish_detail.php?phish_id=8593761,2024-05-31T11:38:08+00:00,yes,2024-05-31T11:53:23+00:00,yes,Other,1
9208303.0,https://energyaxe.com/wp-content/plugins/jet-elements/,http://www.phishtank.com/phish_detail.php?phish_id=9208303,2025-09-11T05:08:07+00:00,yes,2025-09-11T05:12:28+00:00,yes,Other,1
,http://dealeraccelerate.net/,,,,,,,0
9280079.0,https://americanexpresspop.com/arg/ahora-12/customer/account/login/referer/aHR0cHM6Ly93d3cuYW1lcmljYW5leHByZXNzcG9wLmNvbS9hcmcvYWhvcmEtMTIvP3Jlc291cmNlPWZyb250ZW5kJTJGd29sZnNlbGxlcnMlMkZhbWV4YWhvcmElMkZlc19hciUyRm1hZ2VudG9fY2FwdGNoYSUyRmpzJTJGYWN0aW9uJTJGcmVmcmVzaC5qcw~~,http://www.phishtank.com/phish_detail.php?phish_id=9280079,2025-11-30T14:45:20+00:00,yes,2025-11-30T14:51:42+00:00,yes,Other,1
,http://rznfilarmonia.ru/profile,,,,,,,0
,https://pg7k777.online/,,,,,,,0
,https://hotelshops.gr/profile,,,,,,,0
8568487.0,https://docs.google.com/presentation/d/e/2PACX-1vRvQ7LnWCVpNGB_r3yaRc3eZ_B7TYlK_gpragXbiHS04ENS7n2Td9h4W_XjCSqfNds-O92_4QCgAr4j/pub?start=false&loop=false&delayms=3000&slide=id.p,http://www.phishtank.com/phish_detail.php?phish_id=8568487,2024-05-08T12:41:34+00:00,yes,2024-05-08T12:53:38+00:00,yes,Other,1
,https://ckruegers.com/,,,,,,,0
8806231.0,https://bit.ly/3U9MICV,http://www.phishtank.com/phish_detail.php?phish_id=8806231,2024-10-13T22:50:19+00:00,yes,2024-10-13T22:52:49+00:00,yes,Other,1
8309948.0,https://service-enlignet.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8309948,2023-09-24T22:38:47+00:00,yes,2023-09-24T22:52:42+00:00,yes,Other,1
,https://sportscards.com/about,,,,,,,0
8725781.0,https://qrco.de/bfKMFi,http://www.phishtank.com/phish_detail.php?phish_id=8725781,2024-08-21T22:37:37+00:00,yes,2024-08-21T22:53:22+00:00,yes,Other,1
9096089.0,https://aarowingclub.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9096089,2025-05-12T08:00:39+00:00,yes,2025-05-12T08:03:35+00:00,yes,Other,1
,http://neon54.com/,,,,,,,0
,https://legalpower.de/,,,,,,,0
,https://nikevision.com/,,,,,,,0
,http://peigriega.com/,,,,,,,0
,https://mcqueensdairies.co.uk/login,,,,,,,0
8104327.0,http://tlcbcp.app/,http://www.phishtank.com/phish_detail.php?phish_id=8104327,2023-04-04T23:36:53+00:00,yes,2023-04-04T23:44:18+00:00,yes,Other,1
,http://ecq.jp/,,,,,,,0
5036462.0,http://creditiperhabbogratissicuro100.blogspot.it/2011/02/habbo-crediti-gratis-sicuro-100.html,http://www.phishtank.com/phish_detail.php?phish_id=5036462,2017-06-03T23:51:01+00:00,yes,2017-09-07T16:03:39+00:00,yes,Sulake Corporation,1
8125293.0,https://ipfs.best-practice.se/ipfs/bafybeie5vruazwra7asqtxbglqtqjdpkakt2r3jtlxaq3h2wzybxfjgu64,http://www.phishtank.com/phish_detail.php?phish_id=8125293,2023-04-23T03:16:36+00:00,yes,2023-04-23T03:26:45+00:00,yes,Other,1
9305405.0,https://attmailonlineweb-011500.weeblysite.com/,http://www.phishtank.com/phish_detail.php?phish_id=9305405,2026-01-06T12:05:23+00:00,yes,2026-01-06T12:11:42+00:00,yes,Other,1
,https://castlegroup.com/,,,,,,,0
,https://pornotube.blog.br/,,,,,,,0
,https://streamscape.com.au/,,,,,,,0
,https://mossbets.com/login,,,,,,,0
,https://lilyanncabinets.com/home,,,,,,,0
8809381.0,https://dropbox.com/scl/fi/2h35su7ghlxctob2pyure/BRITISH-TELECOMMUNICATIONS.paper?rlkey=uiwxmrxmmbjbwt1ixnruoskep&st=itwwy23r&dl=0,http://www.phishtank.com/phish_detail.php?phish_id=8809381,2024-10-16T07:33:03+00:00,yes,2024-10-16T07:53:07+00:00,yes,Other,1
8964500.0,https://new.express.adobe.com/webpage/wa4oT0VJq281z,http://www.phishtank.com/phish_detail.php?phish_id=8964500,2025-02-06T23:50:45+00:00,yes,2025-02-07T00:05:40+00:00,yes,Other,1
8679673.0,https://dropbox.com/scl/fi/qiwdwm3qod3cnr3ja0pkm/BT-NEW-VOICE-MESSAGE.papert?rlkey=m1bqftaxzswptarfgffxjbdmw&dl=0,http://www.phishtank.com/phish_detail.php?phish_id=8679673,2024-07-26T09:44:29+00:00,yes,2024-07-26T09:53:24+00:00,yes,Other,1
,https://guildgiving.org/,,,,,,,0
,https://adpartner.pro/,,,,,,,0
,https://selectsearches.net/,,,,,,,0
,http://neuoneglobal.com/,,,,,,,0
8739290.0,https://qrco.de/bfM4Yn,http://www.phishtank.com/phish_detail.php?phish_id=8739290,2024-08-31T17:37:07+00:00,yes,2024-08-31T17:53:09+00:00,yes,Other,1
8591246.0,https://heyflow.id/mailsupport,http://www.phishtank.com/phish_detail.php?phish_id=8591246,2024-05-29T09:35:54+00:00,yes,2024-05-29T09:53:28+00:00,yes,Other,1
9144634.0,https://techcuonline.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9144634,2025-07-02T22:20:36+00:00,yes,2025-07-02T22:31:55+00:00,yes,Other,1
9004748.0,https://hasgoodtools.com/l/TFXxpwdh0V0rcHBvw8TkW/link?token=eyJpdiI6IkZucEY1Mk9yd3JKVEdnVFJLWEFudFE9PSIsInZhbHVlIjoicmFQM3JqZHQyaXN1Zk1JVHV6aFBLZldIYnJpcHBMTCthdXZkSGpzYTRDVT0iLCJtYWMiOiJlYmRiY2JkZjdhZmRhNjM2ZjZiNTU0OGI1ZGY1MjA4Y2VmMWFjZWJiNGEwMjcxMDc0NTA2NGMzYjRiYmNhMDExIiwidGFnIjoiIn0%3D&amp;_luuid=368e752a-4537-4160-8fba-cb690e3bbc85&amp;_sid=eyJpdiI6ImhpYllYS3BaSUVzajRYNGwzaEN6Wmc9PSIsInZhbHVlIjoiVzExVm9kQkV0U1Q5OXdSdHVjUVdSWWMrbE1zK0VJRTJnS2duOFlXS1RoTmFRMEhqa0ZOdHBKOWo4WVdUcFhtRlhZWUN5SW5qR0c3RXhoWExoQm4rcDZra1lyNTd1TFNxMlhqTFlzbGQ1K3VLMm4zMFZ2QXpOQ0NZSTRjVTQ5RTFHcDgvdmpNaDROWXAyQ2lwSmIrVTZnOHMvR2hvRHIvY00xS0VtYy8xOVZRVno2V0s3QjNYN0R3d21zcWxRNHlYQXpiUmNyUnhjMEpSZkpFUExDSndlUFpEdjFIdnRHdHhBUit4Y1Q1eWtWSU5LM2dITC9tWGgyZ0FoQk5ZdjYwTUlHekhoWTBnTHA1SUNvZ2VBc0xxUXN1NWpGdVpIN2tHRHF0MkNOTkpSRkpHcDNLcG5tTWhveXZxR0FseGFKZnpvblNtdUxEL0FDSHBjQTIxKzhjbWZBMmJLemhZbHBzWG1Ld1VoNDlNVFpnbktTU2xmbHFubUxiZk1ST3BOWmpReVdoaDh3eHQ3N0xmYkhtNTlhUlJqS2QyY2tkTjllQnN6cW0rdHlxSENSWk9EVHJUMjhoZjRhaHBobUk3YjNlVm5odC9ub2JUMUl1eUkrUlE2RnBjZDJjaWRLdm5tV2NLdi9hZXR4RG9DVGlSOERIQmx0UG5CMGZacHVsY0pGMFciLCJtYWMiOiJmYWYxN2I3ZGE0NzE2NmU5NWI0ODk5YmYzMzZiZDllNjJlYjBkMjBkOGNlZjI0ODZkNWM5ZmNjNzJjN2EwNmY4IiwidGFnIjoiIn0%3D,http://www.phishtank.com/phish_detail.php?phish_id=9004748,2025-03-05T19:18:35+00:00,yes,2025-03-05T20:12:02+00:00,yes,Other,1
9253884.0,https://surveymonkey.com/r/VVSSKRM,http://www.phishtank.com/phish_detail.php?phish_id=9253884,2025-10-30T11:58:41+00:00,yes,2025-10-30T12:11:46+00:00,yes,Other,1
,https://islandhosting.com.au/,,,,,,,0
,https://st-hosting.com/search?q=test,,,,,,,0
8481392.0,https://docs.google.com/presentation/d/e/2PACX-1vQbko4EZLbKnTddKN4l1Jwa_tNngs23oiEN0y0RmefpKjtldZPX_S3qqozYTjS27FMN63Gdo5Ce2f8p/pub?start=true&amp;loop=true&amp;delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=8481392,2024-03-07T17:21:42+00:00,yes,2024-03-07T17:33:08+00:00,yes,Other,1
,https://innofthegovernors.com/profile,,,,,,,0
8081015.0,https://inrestripost.start.page/,http://www.phishtank.com/phish_detail.php?phish_id=8081015,2023-03-18T17:34:49+00:00,yes,2023-03-18T19:05:43+00:00,yes,Facebook,1
,https://jqkwin.co/,,,,,,,0
9195497.0,https://abvmailer967.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9195497,2025-08-27T10:41:55+00:00,yes,2025-08-27T10:52:33+00:00,yes,Other,1
8861432.0,https://at-t-l1urj.daftpage.com/,http://www.phishtank.com/phish_detail.php?phish_id=8861432,2024-11-20T15:25:31+00:00,yes,2024-11-20T15:32:15+00:00,yes,Other,1
8735371.0,https://docs.google.com/presentation/d/1m51sl8nXWbnYnbc-M5CstiCyaCq01nPAOlYci1H5nLw/pub?start=false&amp;loop=false&amp;delayms=1000,http://www.phishtank.com/phish_detail.php?phish_id=8735371,2024-08-28T21:31:41+00:00,yes,2024-08-28T21:53:06+00:00,yes,Other,1
8991229.0,https://pittur.pitimbu.pb.gov.br/es?redir=https://zfrmz.com/5X8g1YZ3jzXblIofoHGd,http://www.phishtank.com/phish_detail.php?phish_id=8991229,2025-02-26T14:59:51+00:00,yes,2025-03-01T19:21:56+00:00,yes,Internal Revenue Service,1
9289841.0,https://lovable-career-067267.framer.app/,http://www.phishtank.com/phish_detail.php?phish_id=9289841,2025-12-13T16:28:46+00:00,yes,2025-12-13T16:32:05+00:00,yes,Other,1
